id_commande,id_client,date_commande,statut_commande,montant_total,mode_commande
3398,5555,2019-07-13,expédiée,816.79,mobile
3399,5048,2019-12-22,échouée,1404.51,mobile
3400,3342,2024-12-30,échouée,44.88,web
3401,2989,2023-11-06,en cours,1412.76,web
3402,867,2020-10-02,livrée,1053.4,mobile
3403,5063,2020-11-08,livrée,441.04,web
3404,4512,2023-09-15,livrée,1714.71,web
3405,2451,2020-04-18,livrée,393.09,mobile
3406,5838,2021-03-31,livrée,1990.4,mobile
3407,1439,2025-11-30,échouée,1557.95,mobile
3408,2745,2025-01-09,échouée,1548.57,web
3409,4311,2022-10-31,en cours,305.7,web
3410,1845,2023-07-12,expédiée,81.02,web
3411,2570,2025-06-18,en cours,390.02,web
3412,331,2021-04-04,échouée,1255.87,mobile
3413,1498,2023-07-21,échouée,454.4,web
3414,2456,2022-06-06,expédiée,1635.24,mobile
3415,1622,2019-04-17,échouée,1448.91,web
3416,2389,2024-04-29,expédiée,1360.04,web
3417,160,2021-05-24,expédiée,1943.54,web
3418,4120,2025-12-23,expédiée,600.31,mobile
3419,1700,2020-08-10,expédiée,1296.87,mobile
3420,5528,2022-08-05,en cours,252.95,web
3421,5166,2023-10-27,en cours,125.79,mobile
3422,1121,2023-03-24,expédiée,1168.23,mobile
3423,4758,2020-07-25,livrée,1976.15,mobile
3424,985,2019-10-08,livrée,1757.38,mobile
3425,3487,2022-02-21,livrée,1284.34,mobile
3426,4023,2020-08-24,expédiée,89.53,mobile
3427,627,2023-10-21,en cours,1918.81,web
3428,3742,2019-10-18,expédiée,1783.76,mobile
3429,3849,2025-05-06,expédiée,1618.76,mobile
3430,4235,2025-04-21,expédiée,1084.33,web
3431,4768,2025-02-07,échouée,1011.46,mobile
3432,2964,2024-08-12,en cours,1872.48,mobile
3433,546,2024-04-24,en cours,1510.81,web
3434,4331,2022-01-20,en cours,1131.33,mobile
3435,2627,2022-01-30,livrée,1511.65,mobile
3436,2071,2023-01-28,en cours,408.13,mobile
3437,1952,2023-12-08,livrée,184.06,mobile
3438,1813,2022-01-25,en cours,956.48,web
3439,1364,2021-05-19,expédiée,317.98,mobile
3440,1850,2021-08-31,échouée,1392.08,mobile
3441,5483,2020-02-27,expédiée,1238.71,web
3442,3470,2019-07-28,échouée,308.78,web
3443,3927,2022-10-05,livrée,371.38,mobile
3444,394,2023-05-25,expédiée,828.34,web
3445,3331,2025-11-30,expédiée,1959.88,web
3446,2587,2024-05-19,en cours,1134.05,web
3447,4928,2025-01-06,en cours,1409.75,web
3448,4788,2019-05-30,échouée,1039.31,mobile
3449,3910,2020-12-21,livrée,1880.95,web
3450,650,2024-08-12,expédiée,1666.35,web
3451,698,2024-08-23,expédiée,1299.01,mobile
3452,3721,2022-08-26,expédiée,1017.79,web
3453,4990,2021-04-04,expédiée,1937.05,mobile
3454,5071,2021-02-12,livrée,1164.26,web
3455,4507,2021-07-19,expédiée,545.18,web
3456,1170,2024-04-24,échouée,241.27,web
3457,3821,2022-07-11,échouée,1494.51,web
3458,3688,2025-08-14,livrée,1539.3,mobile
3459,1574,2021-10-11,échouée,342.74,mobile
3460,5786,2021-05-30,échouée,1820.14,mobile
3461,4694,2020-12-03,en cours,61.32,mobile
3462,5530,2019-04-26,expédiée,233.92,web
3463,4474,2024-08-27,échouée,1201.12,mobile
3464,2185,2021-07-23,livrée,1920.71,web
3465,77,2024-11-19,échouée,1284.57,mobile
3466,603,2023-11-17,expédiée,1310.75,web
3467,3602,2021-12-24,en cours,1261.59,mobile
3468,633,2025-11-20,livrée,856.51,mobile
3469,5637,2021-10-08,échouée,928.18,mobile
3470,5281,2022-08-09,en cours,1036.25,web
3471,5986,2024-12-30,expédiée,1186.2,web
3472,5241,2021-09-08,expédiée,311.49,mobile
3473,4499,2024-05-10,en cours,1980.87,web
3474,2211,2025-01-11,en cours,597.09,web
3475,3188,2022-12-21,livrée,585.87,web
3476,5917,2023-08-11,en cours,1679.57,web
3477,256,2024-02-06,échouée,932.67,web
3478,1941,2025-10-19,expédiée,444.5,web
3479,5683,2023-02-07,échouée,657.87,web
3480,5381,2019-06-03,en cours,1170.76,web
3481,3426,2023-02-08,livrée,898.82,mobile
3482,2011,2021-08-19,expédiée,210.91,web
3483,5953,2022-11-05,livrée,793.25,mobile
3484,5298,2022-01-17,échouée,1215.31,web
3485,1378,2019-12-15,échouée,76.54,mobile
3486,438,2021-01-27,livrée,1947.94,web
3487,1097,2021-11-20,en cours,922.1,mobile
3488,1291,2019-12-08,livrée,1424.85,mobile
3489,2730,2023-01-20,échouée,1820.65,web
3490,306,2022-07-27,en cours,1954.24,web
3491,1993,2021-01-23,échouée,183.33,web
3492,5874,2019-11-18,expédiée,952.15,web
3493,2130,2025-09-30,livrée,577.56,web
3494,1933,2023-09-29,échouée,260.37,web
3495,2899,2024-02-06,livrée,1304.04,mobile
3496,4768,2021-05-05,échouée,148.88,mobile
3497,454,2025-04-12,échouée,434.51,mobile
3498,3048,2020-06-06,expédiée,1698.71,mobile
3499,593,2021-08-13,échouée,573.85,mobile
3500,4245,2021-11-08,échouée,1657.02,web
3501,5195,2023-05-30,en cours,222.23,web
3502,3079,2024-10-09,expédiée,847.32,web
3503,4799,2023-02-17,en cours,1143.78,web
3504,4478,2021-10-05,en cours,1013.2,mobile
3505,5739,2020-11-28,échouée,1355.86,mobile
3506,1799,2019-10-26,échouée,879.9,mobile
3507,2026,2022-06-11,livrée,1860.78,mobile
3508,5718,2025-04-24,échouée,1424.8,web
3509,1590,2025-01-19,en cours,714.52,mobile
3510,4215,2019-12-03,expédiée,1921.78,mobile
3511,753,2023-08-11,livrée,670.14,web
3512,1812,2022-03-09,livrée,1919.14,web
3513,1301,2019-04-17,livrée,677.64,mobile
3514,3609,2023-01-19,expédiée,762.43,mobile
3515,2094,2022-06-12,livrée,889.69,mobile
3516,2110,2022-10-07,livrée,107.78,web
3517,2485,2023-07-03,échouée,1123.35,mobile
3518,3971,2025-06-27,échouée,276.49,mobile
3519,1754,2025-10-25,en cours,721.8,web
3520,971,2023-09-03,échouée,544.19,web
3521,4844,2020-05-17,échouée,135.72,web
3522,3264,2019-07-27,livrée,1972.05,web
3523,4020,2025-07-26,en cours,136.78,web
3524,1409,2025-04-23,expédiée,211.89,mobile
3525,2521,2022-02-25,en cours,506.18,mobile
3526,940,2025-03-19,échouée,161.07,web
3527,4113,2020-06-09,échouée,1738.65,mobile
3528,740,2020-01-24,échouée,1432.32,web
3529,418,2022-02-15,expédiée,1056.93,web
3530,5902,2023-05-15,échouée,1144.46,mobile
3531,1177,2024-01-11,expédiée,767.24,web
3532,1684,2022-10-28,échouée,707.69,mobile
3533,3446,2020-11-03,échouée,256.83,mobile
3534,4694,2020-07-13,expédiée,941.85,mobile
3535,2483,2023-11-28,livrée,276.46,web
3536,5109,2024-02-16,échouée,262.48,web
3537,1419,2022-06-12,échouée,176.24,mobile
3538,2955,2020-11-08,livrée,1026.96,mobile
3539,3212,2023-12-25,livrée,313.2,web
3540,764,2024-03-16,en cours,433.15,mobile
3541,1340,2024-02-02,en cours,1158.0,web
3542,3165,2019-12-18,livrée,1382.89,web
3543,4535,2019-03-30,en cours,1956.86,web
3544,4252,2019-05-31,échouée,325.46,mobile
3545,3066,2023-10-02,échouée,652.67,mobile
3546,4066,2019-10-08,échouée,1987.38,mobile
3547,78,2021-01-31,en cours,337.49,mobile
3548,966,2020-08-22,en cours,1790.99,web
3549,34,2021-04-08,en cours,322.95,mobile
3550,5691,2019-01-15,en cours,123.03,web
3551,2326,2025-05-25,livrée,1925.4,mobile
3552,3117,2023-10-19,livrée,1770.02,web
3553,5268,2020-10-20,livrée,326.97,web
3554,1903,2024-07-18,en cours,1063.15,web
3555,4975,2021-10-21,en cours,1837.18,web
3556,1981,2022-04-21,échouée,1411.74,mobile
3557,2464,2023-04-11,expédiée,1994.01,mobile
3558,4915,2019-03-05,livrée,313.58,web
3559,374,2025-10-01,expédiée,936.18,web
3560,2165,2022-12-23,expédiée,856.3,web
3561,1910,2024-01-05,en cours,1470.44,mobile
3562,3478,2024-01-23,livrée,1138.2,mobile
3563,4319,2019-02-20,livrée,1757.57,web
3564,2905,2022-04-09,échouée,1762.69,web
3565,2664,2021-01-17,livrée,40.0,mobile
3566,4874,2019-08-28,en cours,1380.78,web
3567,2411,2025-10-26,échouée,1773.49,mobile
3568,718,2019-06-28,expédiée,144.42,mobile
3569,3758,2023-03-22,expédiée,1426.09,mobile
3570,3811,2025-04-19,livrée,1776.45,mobile
3571,2325,2020-11-10,livrée,1153.38,web
3572,2282,2023-06-21,livrée,862.16,mobile
3573,3939,2024-12-17,en cours,104.94,mobile
3574,3013,2021-04-19,livrée,273.75,web
3575,3817,2024-12-30,livrée,859.91,web
3576,5150,2023-11-26,livrée,432.69,mobile
3577,3239,2024-05-24,expédiée,1949.75,web
3578,5060,2023-12-29,expédiée,1235.34,web
3579,3260,2022-08-21,en cours,259.76,web
3580,4281,2019-07-31,en cours,1062.19,web
3581,4928,2024-08-26,expédiée,1818.27,web
3582,4741,2020-08-02,échouée,982.99,web
3583,4525,2023-10-25,livrée,963.54,web
3584,2023,2023-02-08,en cours,460.42,mobile
3585,426,2024-02-29,en cours,799.72,web
3586,4497,2019-09-12,en cours,1202.11,web
3587,2103,2022-12-06,échouée,230.88,mobile
3588,5457,2024-06-14,échouée,1326.38,mobile
3589,904,2022-06-08,en cours,1476.7,web
3590,5852,2020-05-20,échouée,1486.05,web
3591,5709,2024-09-22,échouée,916.5,mobile
3592,818,2024-04-25,expédiée,359.55,mobile
3593,1209,2019-01-07,échouée,152.96,mobile
3594,3226,2024-10-14,expédiée,1679.35,web
3595,4526,2025-11-01,en cours,1422.07,web
3596,243,2020-06-08,expédiée,40.6,web
3597,4231,2025-06-15,livrée,1409.4,web
3598,1153,2023-07-24,échouée,639.04,mobile
3599,4782,2025-12-23,livrée,570.73,web
3600,1813,2022-09-14,expédiée,1355.44,web
3601,1508,2021-01-13,livrée,1769.0,mobile
3602,44,2023-10-23,livrée,146.79,web
3603,5963,2019-08-28,expédiée,1325.87,web
3604,5064,2024-12-18,échouée,1054.14,mobile
3605,3964,2025-07-05,en cours,367.58,mobile
3606,5336,2021-10-05,livrée,1937.29,web
3607,3312,2022-04-18,en cours,113.45,web
3608,4656,2023-03-20,expédiée,1940.02,mobile
3609,4476,2025-06-17,livrée,1503.36,web
3610,2122,2019-05-12,expédiée,532.53,mobile
3611,5411,2019-06-13,livrée,1479.99,mobile
3612,5349,2022-12-16,expédiée,1655.98,web
3613,314,2020-07-24,échouée,411.52,web
3614,5381,2019-04-20,livrée,615.6,web
3615,4314,2021-08-14,livrée,1151.35,web
3616,1586,2022-12-13,expédiée,46.53,web
3617,1773,2023-10-28,échouée,1234.8,web
3618,5777,2023-12-05,échouée,1805.46,mobile
3619,1574,2025-02-03,échouée,1743.58,web
3620,5946,2022-12-26,livrée,1304.71,mobile
3621,4724,2024-12-13,expédiée,614.98,mobile
3622,2696,2023-04-11,en cours,1700.56,web
3623,3466,2020-06-13,livrée,983.3,mobile
3624,4683,2019-04-14,échouée,1128.09,mobile
3625,1557,2023-09-20,livrée,1115.8,web
3626,3879,2023-06-25,échouée,1746.32,web
3627,5882,2019-05-25,échouée,1858.54,web
3628,1533,2020-01-29,expédiée,736.16,mobile
3629,3842,2023-06-14,échouée,1872.11,web
3630,5963,2022-08-30,expédiée,358.21,web
3631,4671,2022-08-29,livrée,471.9,web
3632,4531,2019-06-15,en cours,1677.75,web
3633,2062,2022-04-22,échouée,973.05,mobile
3634,2603,2025-02-05,livrée,853.53,mobile
3635,4400,2020-09-02,expédiée,1361.33,web
3636,76,2021-10-26,en cours,519.61,web
3637,3440,2023-01-12,échouée,327.05,web
3638,2823,2019-08-16,échouée,1015.35,web
3639,5794,2019-06-19,échouée,1875.98,mobile
3640,1350,2025-04-21,échouée,190.81,mobile
3641,1080,2021-04-02,échouée,821.99,mobile
3642,163,2023-02-27,livrée,977.41,web
3643,45,2024-11-05,livrée,329.23,web
3644,2132,2019-10-20,échouée,1201.76,web
3645,284,2021-08-02,échouée,170.71,mobile
3646,4623,2025-09-29,échouée,1230.36,web
3647,604,2025-02-08,expédiée,1629.25,mobile
3648,2375,2025-12-21,échouée,137.39,web
3649,516,2023-02-15,en cours,412.62,mobile
3650,1040,2022-04-29,échouée,1608.58,mobile
3651,1440,2024-12-12,expédiée,1876.75,mobile
3652,1848,2025-07-11,en cours,308.1,web
3653,5442,2020-07-21,échouée,452.26,web
3654,4551,2024-11-23,expédiée,1130.46,web
3655,2546,2022-09-28,livrée,37.36,mobile
3656,3606,2021-03-30,livrée,1504.21,web
3657,2584,2025-01-17,échouée,1574.57,web
3658,4780,2022-02-23,livrée,819.61,web
3659,2545,2020-02-29,expédiée,825.46,web
3660,3924,2021-02-09,expédiée,1350.58,mobile
3661,852,2024-12-30,en cours,130.0,web
3662,3841,2020-09-13,échouée,1174.88,mobile
3663,2761,2020-07-14,en cours,473.37,mobile
3664,3244,2023-09-04,livrée,1668.02,mobile
3665,393,2022-03-11,en cours,1813.07,web
3666,8,2024-02-09,livrée,573.85,web
3667,3153,2023-08-27,expédiée,712.07,web
3668,1220,2019-08-07,expédiée,1514.63,web
3669,2523,2021-03-15,expédiée,994.68,mobile
3670,3377,2024-01-06,livrée,36.27,web
3671,262,2023-10-09,échouée,575.6,mobile
3672,5377,2025-04-20,expédiée,214.74,web
3673,4870,2020-12-07,livrée,982.74,mobile
3674,2327,2019-07-31,échouée,381.5,mobile
3675,3123,2025-01-02,échouée,827.95,web
3676,3725,2021-07-01,échouée,395.52,mobile
3677,696,2025-08-02,échouée,500.89,mobile
3678,313,2023-02-18,échouée,1363.58,mobile
3679,3753,2024-04-28,expédiée,878.63,mobile
3680,1450,2019-12-04,en cours,142.07,mobile
3681,3022,2019-02-18,échouée,1773.07,mobile
3682,158,2025-04-13,expédiée,228.18,mobile
3683,1547,2021-09-27,livrée,454.94,mobile
3684,4738,2020-11-08,échouée,1366.1,mobile
3685,4134,2024-03-16,échouée,1006.52,web
3686,4493,2023-04-24,livrée,1022.48,web
3687,1989,2021-03-30,en cours,1151.8,web
3688,1640,2024-06-08,en cours,501.21,web
3689,3188,2020-11-22,expédiée,904.24,web
3690,5021,2020-07-27,en cours,1919.96,web
3691,4636,2022-03-31,échouée,1321.41,web
3692,211,2021-12-06,en cours,982.62,mobile
3693,3694,2023-03-28,en cours,1620.45,mobile
3694,649,2021-08-10,expédiée,1231.98,web
3695,3830,2023-08-10,livrée,831.99,mobile
3696,701,2019-05-02,livrée,424.98,mobile
3697,2979,2025-02-20,livrée,1363.92,web
3698,3429,2022-11-05,en cours,554.02,mobile
3699,4771,2024-08-23,échouée,600.57,web
3700,4376,2020-02-05,livrée,83.16,mobile
3701,4936,2019-08-07,en cours,506.04,web
3702,1017,2022-10-06,expédiée,871.9,web
3703,1720,2023-04-22,livrée,873.91,mobile
3704,637,2019-08-06,échouée,1456.37,web
3705,5508,2025-03-15,expédiée,1325.74,mobile
3706,3633,2021-12-08,échouée,1400.17,mobile
3707,379,2019-09-03,en cours,1908.44,mobile
3708,5390,2020-11-22,échouée,317.1,mobile
3709,4278,2023-12-19,en cours,933.48,mobile
3710,1881,2024-10-07,expédiée,1680.24,web
3711,3997,2019-04-03,en cours,375.5,mobile
3712,4941,2025-06-09,échouée,260.43,mobile
3713,3163,2022-10-18,en cours,1162.65,mobile
3714,2265,2024-11-06,expédiée,915.04,web
3715,153,2022-09-03,échouée,265.8,mobile
3716,5910,2022-06-28,en cours,1940.93,mobile
3717,2667,2019-11-21,expédiée,1424.77,mobile
3718,1696,2019-06-30,expédiée,1381.59,web
3719,3847,2022-09-26,livrée,505.47,web
3720,4573,2022-05-24,en cours,1502.14,mobile
3721,803,2021-08-27,échouée,1937.56,mobile
3722,2619,2020-11-21,échouée,1861.33,web
3723,3605,2020-03-06,expédiée,853.07,mobile
3724,3333,2023-10-03,expédiée,1757.49,mobile
3725,4071,2024-12-25,expédiée,438.89,web
3726,3049,2023-05-29,expédiée,832.47,mobile
3727,396,2024-11-15,expédiée,843.18,web
3728,1121,2025-05-08,livrée,441.9,mobile
3729,1184,2023-12-26,en cours,218.96,mobile
3730,154,2019-11-18,en cours,331.46,mobile
3731,137,2022-10-27,livrée,378.26,mobile
3732,4,2025-06-11,expédiée,595.06,mobile
3733,736,2025-11-07,échouée,1135.99,mobile
3734,3855,2023-10-31,échouée,44.38,web
3735,3643,2019-06-30,échouée,393.0,web
3736,4327,2021-06-22,en cours,445.74,mobile
3737,3643,2025-05-28,expédiée,164.19,web
3738,803,2024-06-22,échouée,1378.11,mobile
3739,5627,2021-03-18,livrée,979.8,web
3740,2912,2019-08-25,expédiée,1996.01,web
3741,4344,2025-07-14,livrée,885.35,mobile
3742,1150,2023-06-08,expédiée,977.51,mobile
3743,3720,2021-03-13,livrée,138.9,mobile
3744,4813,2023-11-05,en cours,810.05,web
3745,5329,2025-01-09,en cours,1440.73,mobile
3746,569,2023-04-01,expédiée,213.69,mobile
3747,676,2021-12-18,expédiée,1651.54,web
3748,1349,2021-06-30,échouée,1182.41,mobile
3749,1550,2024-11-01,livrée,268.95,web
3750,1942,2022-07-02,livrée,1271.96,web
3751,4723,2020-02-02,échouée,178.72,web
3752,4653,2019-02-02,expédiée,834.86,mobile
3753,1950,2023-08-10,expédiée,1652.27,mobile
3754,5545,2023-04-05,en cours,1278.9,web
3755,1604,2022-11-21,en cours,1817.3,mobile
3756,5874,2020-10-05,échouée,1673.67,web
3757,1775,2022-08-06,expédiée,930.53,mobile
3758,1050,2025-09-15,expédiée,1591.91,web
3759,4749,2024-10-08,livrée,1101.69,mobile
3760,1077,2020-01-20,livrée,1637.4,web
3761,2609,2024-04-30,échouée,853.59,web
3762,1766,2024-08-24,échouée,756.47,mobile
3763,5203,2020-01-05,échouée,482.73,web
3764,2341,2019-10-18,livrée,735.64,mobile
3765,87,2025-06-12,en cours,1477.58,web
3766,770,2023-03-19,en cours,1773.76,mobile
3767,2607,2024-05-01,échouée,778.74,mobile
3768,49,2024-02-15,en cours,279.94,web
3769,3181,2019-09-27,expédiée,450.13,web
3770,1280,2020-02-03,échouée,282.44,web
3771,585,2019-05-04,livrée,103.11,web
3772,2192,2024-08-18,en cours,698.9,mobile
3773,5997,2023-11-23,échouée,1027.54,mobile
3774,1916,2023-10-04,échouée,1956.32,web
3775,2215,2023-06-15,livrée,277.61,web
3776,3156,2020-09-10,échouée,1341.43,mobile
3777,4150,2019-03-04,livrée,314.28,mobile
3778,991,2024-02-27,échouée,100.63,mobile
3779,5164,2023-01-17,livrée,1706.96,web
3780,5389,2022-08-30,en cours,470.38,mobile
3781,4,2023-05-14,échouée,164.62,mobile
3782,3850,2019-03-22,en cours,1449.95,web
3783,5014,2025-04-30,livrée,454.43,mobile
3784,4922,2022-04-13,expédiée,557.4,mobile
3785,1792,2019-06-28,en cours,1717.67,mobile
3786,2267,2024-04-22,expédiée,841.76,web
3787,2286,2024-12-09,en cours,1725.54,web
3788,2509,2025-12-12,livrée,626.96,mobile
3789,2347,2020-08-20,livrée,179.67,web
3790,5833,2024-01-27,expédiée,1677.23,web
3791,2178,2020-07-24,échouée,22.44,mobile
3792,4663,2021-07-21,livrée,1542.73,web
3793,748,2022-08-25,livrée,699.94,mobile
3794,634,2020-10-08,échouée,689.75,web
3795,1473,2022-08-24,livrée,852.86,web
3796,4610,2019-04-01,en cours,610.54,web
3797,2960,2019-08-04,en cours,56.6,web
3798,1404,2022-04-09,livrée,1033.46,web
3799,5355,2020-03-01,en cours,1717.12,web
3800,5762,2023-05-29,échouée,59.17,mobile
3801,2779,2025-07-06,échouée,1816.43,mobile
3802,888,2021-12-18,en cours,1410.85,mobile
3803,1477,2020-10-22,en cours,704.01,mobile
3804,3006,2023-05-14,échouée,676.85,mobile
3805,2433,2019-08-07,expédiée,824.51,web
3806,1108,2024-07-20,expédiée,1384.48,web
3807,2792,2024-04-14,en cours,1916.91,mobile
3808,5224,2021-12-21,échouée,1897.17,mobile
3809,4276,2025-07-12,en cours,1205.71,mobile
3810,5538,2022-09-26,livrée,1646.82,web
3811,1288,2022-11-23,livrée,1816.6,mobile
3812,2701,2024-05-18,expédiée,1015.41,mobile
3813,2514,2022-07-26,livrée,1370.23,mobile
3814,974,2025-10-28,livrée,530.73,mobile
3815,2506,2025-04-06,expédiée,1584.28,web
3816,697,2021-10-02,expédiée,108.2,web
3817,3488,2020-12-16,livrée,1214.01,mobile
3818,5759,2021-08-03,livrée,1175.25,web
3819,2324,2021-04-19,expédiée,1286.01,mobile
3820,2724,2020-06-25,échouée,745.6,mobile
3821,4114,2024-11-09,expédiée,1047.6,mobile
3822,1804,2019-06-14,échouée,1319.06,mobile
3823,5230,2021-10-07,livrée,1455.44,web
3824,5285,2024-05-23,en cours,457.63,mobile
3825,3045,2023-03-03,expédiée,195.95,mobile
3826,3859,2025-03-25,expédiée,1801.26,mobile
3827,5943,2021-05-31,échouée,1148.97,web
3828,1243,2025-12-04,livrée,782.15,web
3829,3322,2023-11-20,expédiée,289.87,web
3830,2033,2024-06-30,livrée,389.52,mobile
3831,287,2022-06-10,expédiée,457.06,mobile
3832,1660,2025-04-20,livrée,1145.79,mobile
3833,452,2022-05-02,échouée,211.65,mobile
3834,588,2024-03-28,expédiée,233.19,mobile
3835,555,2021-02-02,en cours,1816.85,web
3836,1380,2023-05-20,échouée,1304.34,mobile
3837,5224,2021-11-13,livrée,930.42,web
3838,998,2021-10-05,expédiée,843.53,web
3839,4818,2025-01-08,en cours,159.6,mobile
3840,3741,2023-07-17,expédiée,1549.98,mobile
3841,578,2020-01-15,en cours,1789.63,mobile
3842,5238,2025-07-05,en cours,25.98,mobile
3843,3010,2024-09-15,en cours,945.61,web
3844,3793,2020-04-24,en cours,1343.4,mobile
3845,5132,2021-03-23,échouée,1871.95,mobile
3846,3089,2025-07-31,en cours,689.04,mobile
3847,5942,2022-08-10,livrée,565.05,mobile
3848,1801,2025-05-30,expédiée,1812.7,web
3849,692,2022-06-30,en cours,642.85,web
3850,728,2020-09-08,expédiée,1204.97,web
3851,5466,2023-07-05,échouée,1957.43,mobile
3852,1466,2022-08-20,livrée,1810.47,mobile
3853,5715,2020-03-03,en cours,556.61,mobile
3854,457,2021-04-04,livrée,1972.47,mobile
3855,2102,2023-03-17,livrée,267.81,mobile
3856,4948,2022-06-02,livrée,283.0,web
3857,339,2021-07-25,échouée,1463.19,mobile
3858,1233,2019-01-24,échouée,915.76,mobile
3859,4929,2022-01-26,échouée,1360.83,web
3860,3034,2020-09-28,en cours,1581.54,web
3861,1230,2025-06-16,en cours,1060.33,mobile
3862,2634,2021-04-12,livrée,38.53,mobile
3863,4400,2025-10-12,expédiée,1414.3,mobile
3864,5298,2019-08-05,livrée,581.07,mobile
3865,5129,2024-10-30,en cours,1778.75,web
3866,1417,2024-07-08,échouée,1582.74,mobile
3867,2459,2025-09-19,en cours,1558.67,mobile
3868,1533,2019-10-26,en cours,1447.15,mobile
3869,2440,2025-05-26,échouée,697.89,web
3870,5033,2022-05-13,livrée,1233.34,mobile
3871,4812,2023-12-07,en cours,754.42,web
3872,1144,2021-04-05,expédiée,1782.3,web
