id_article_commande,id_commande,id_produit,quantite,prix_unitaire
12417,4098,906,10,274.34
12418,4098,1372,9,309.1
12419,4098,772,2,282.19
12420,4098,751,9,263.37
12421,4098,934,8,468.35
12422,4099,395,7,159.94
12423,4099,950,7,332.9
12424,4100,333,8,28.93
12425,4100,1293,4,339.09
12426,4100,434,5,399.74
12427,4100,1443,1,228.95
12428,4100,751,4,34.61
12429,4101,938,6,423.55
12430,4102,572,6,331.44
12431,4102,1199,2,79.17
12432,4102,1074,4,489.45
12433,4102,1027,7,281.25
12434,4102,533,4,381.96
12435,4103,685,4,397.21
12436,4103,1002,8,320.96
12437,4103,1495,4,303.85
12438,4104,478,2,482.74
12439,4104,747,7,106.1
12440,4104,579,1,230.46
12441,4104,1253,2,416.59
12442,4104,1361,7,384.42
12443,4105,1490,3,85.57
12444,4105,1173,6,362.95
12445,4106,516,2,154.74
12446,4107,956,10,82.19
12447,4107,802,7,385.19
12448,4107,1439,7,227.71
12449,4107,985,1,112.62
12450,4108,607,7,144.53
12451,4108,598,10,290.39
12452,4108,1194,7,121.24
12453,4109,713,6,410.92
12454,4110,203,4,466.56
12455,4110,1265,2,396.02
12456,4110,1399,10,265.24
12457,4110,870,6,418.34
12458,4111,171,2,417.29
12459,4111,693,3,456.22
12460,4111,1160,5,332.63
12461,4112,1265,3,374.46
12462,4113,253,10,466.24
12463,4113,117,5,254.44
12464,4113,1233,9,109.46
12465,4113,814,2,449.94
12466,4114,1074,8,341.21
12467,4114,852,4,338.54
12468,4115,288,10,107.82
12469,4115,1300,8,311.36
12470,4115,3,7,30.83
12471,4115,944,9,242.31
12472,4115,160,10,264.33
12473,4116,663,4,448.67
12474,4116,1462,4,314.35
12475,4117,489,6,111.7
12476,4117,765,5,202.01
12477,4118,1181,5,302.93
12478,4118,351,9,124.91
12479,4119,891,8,370.13
12480,4119,677,9,171.84
12481,4119,1182,9,454.97
12482,4120,356,4,62.31
12483,4120,812,9,442.14
12484,4120,592,10,90.43
12485,4121,671,6,45.36
12486,4122,1146,3,431.37
12487,4122,358,7,154.47
12488,4123,1267,8,156.95
12489,4123,955,7,229.68
12490,4123,107,3,10.83
12491,4124,648,10,374.83
12492,4124,1064,5,446.7
12493,4124,429,10,231.57
12494,4124,339,5,248.25
12495,4125,163,10,302.87
12496,4126,1030,7,360.62
12497,4126,1188,8,244.97
12498,4126,970,7,38.6
12499,4126,648,6,36.0
12500,4126,671,2,418.66
12501,4127,739,5,389.73
12502,4127,528,5,470.97
12503,4128,375,6,264.07
12504,4128,1475,2,386.92
12505,4128,423,3,251.74
12506,4128,169,1,373.76
12507,4128,1056,5,313.0
12508,4129,397,9,186.57
12509,4129,1131,5,140.56
12510,4129,20,6,113.46
12511,4129,1300,9,131.06
12512,4130,689,9,399.19
12513,4130,568,8,335.93
12514,4130,310,4,110.14
12515,4131,1013,10,453.28
12516,4132,471,10,248.43
12517,4132,259,4,219.37
12518,4132,129,4,341.3
12519,4132,1242,1,74.42
12520,4132,842,4,435.36
12521,4133,800,1,97.04
12522,4133,1085,1,47.71
12523,4134,149,9,33.78
12524,4134,386,5,21.39
12525,4134,808,10,232.22
12526,4134,108,6,485.49
12527,4135,272,6,221.53
12528,4135,1474,9,490.48
12529,4135,1126,8,208.22
12530,4136,473,10,400.31
12531,4136,1275,9,239.63
12532,4137,1491,1,476.82
12533,4137,32,2,364.12
12534,4138,479,1,373.76
12535,4138,696,2,280.38
12536,4138,895,2,139.79
12537,4138,973,1,464.99
12538,4139,1498,9,492.72
12539,4139,9,6,36.16
12540,4139,487,10,152.99
12541,4140,839,1,306.55
12542,4140,401,3,184.26
12543,4140,1037,7,162.84
12544,4140,767,10,58.73
12545,4141,289,4,371.26
12546,4141,709,2,61.32
12547,4141,1036,5,143.35
12548,4142,541,7,280.74
12549,4142,472,2,275.13
12550,4142,1046,8,232.91
12551,4143,231,8,189.36
12552,4143,487,8,350.77
12553,4143,496,1,355.96
12554,4143,176,1,155.06
12555,4143,655,1,233.95
12556,4144,1451,6,460.44
12557,4145,1434,5,495.83
12558,4146,520,7,189.54
12559,4146,1123,8,30.85
12560,4147,1005,8,174.07
12561,4147,384,6,100.69
12562,4147,51,4,432.62
12563,4148,75,3,230.03
12564,4148,746,7,260.96
12565,4148,318,2,248.22
12566,4148,1315,9,357.6
12567,4148,547,7,306.47
12568,4149,1041,9,212.13
12569,4149,739,8,391.3
12570,4149,612,4,289.44
12571,4149,40,1,191.52
12572,4150,673,1,434.16
12573,4150,793,9,54.04
12574,4151,697,8,305.48
12575,4152,480,7,141.57
12576,4153,1291,6,266.66
12577,4154,828,2,75.77
12578,4154,1456,10,371.68
12579,4155,773,1,292.62
12580,4155,1141,6,227.92
12581,4155,942,4,270.72
12582,4155,83,9,404.83
12583,4156,199,7,53.68
12584,4156,212,8,40.79
12585,4157,459,9,387.16
12586,4157,1283,6,426.46
12587,4157,227,1,172.91
12588,4157,832,4,202.55
12589,4158,738,5,489.81
12590,4158,1160,2,406.92
12591,4158,1151,3,58.22
12592,4158,1232,4,398.27
12593,4159,918,2,103.03
12594,4159,508,4,304.36
12595,4159,1303,7,291.1
12596,4159,1296,4,414.45
12597,4160,1059,7,103.62
12598,4160,137,4,228.53
12599,4160,935,1,216.91
12600,4160,277,4,198.01
12601,4160,539,1,147.08
12602,4161,104,3,230.66
12603,4162,1341,2,92.69
12604,4162,614,3,363.19
12605,4162,657,1,69.4
12606,4162,63,2,181.54
12607,4163,248,6,218.43
12608,4163,665,6,251.71
12609,4164,1087,1,15.73
12610,4164,565,1,384.15
12611,4164,426,9,326.38
12612,4165,50,10,373.62
12613,4165,124,4,216.94
12614,4165,26,10,299.73
12615,4165,244,2,111.54
12616,4165,1433,9,71.45
12617,4166,1040,2,58.2
12618,4167,1294,8,263.43
12619,4167,723,5,427.02
12620,4167,714,7,445.4
12621,4167,1178,6,136.78
12622,4167,1003,9,412.67
12623,4168,265,8,224.4
12624,4168,1227,5,13.25
12625,4168,1360,7,58.9
12626,4168,824,7,85.28
12627,4168,1159,2,52.66
12628,4169,1065,3,214.85
12629,4169,1381,1,423.53
12630,4169,1445,1,399.08
12631,4170,509,9,188.69
12632,4170,1396,9,136.39
12633,4170,1404,5,91.1
12634,4170,1500,10,263.76
12635,4170,116,8,16.41
12636,4171,1082,10,332.39
12637,4171,676,5,168.68
12638,4171,1187,4,302.91
12639,4172,139,7,43.56
12640,4172,732,1,299.38
12641,4173,161,2,91.31
12642,4174,919,9,364.39
12643,4175,1089,9,492.04
12644,4176,356,7,178.59
12645,4177,1498,6,18.92
12646,4177,617,2,174.67
12647,4177,658,5,473.29
12648,4177,457,8,58.35
12649,4177,1264,1,253.9
12650,4178,515,5,365.97
12651,4178,943,8,455.71
12652,4178,951,7,13.09
12653,4178,772,5,305.05
12654,4178,937,4,398.12
12655,4179,1010,6,393.82
12656,4180,1356,10,36.19
12657,4180,121,9,24.16
12658,4180,735,9,448.36
12659,4180,1000,9,134.48
12660,4181,1167,10,346.43
12661,4181,146,10,303.31
12662,4181,544,5,143.51
12663,4181,613,6,307.45
12664,4181,709,1,153.79
12665,4182,380,8,461.89
12666,4183,211,1,93.42
12667,4183,370,5,212.99
12668,4183,410,6,131.04
12669,4184,709,10,255.61
12670,4184,139,2,387.04
12671,4184,443,8,211.74
12672,4184,891,6,14.81
12673,4184,712,2,122.95
12674,4185,28,2,90.33
12675,4185,1132,9,387.49
12676,4185,782,8,418.44
12677,4185,433,8,32.74
12678,4186,1157,4,133.42
12679,4187,881,8,103.06
12680,4187,1366,5,76.72
12681,4187,44,8,75.1
12682,4187,645,10,149.39
12683,4188,982,6,283.29
12684,4189,1461,6,233.29
12685,4189,89,7,450.64
12686,4190,391,2,33.41
12687,4191,1187,10,338.88
12688,4191,233,7,110.56
12689,4191,1045,5,109.2
12690,4192,288,9,493.31
12691,4192,825,10,326.94
12692,4192,1275,6,45.46
12693,4192,234,4,396.94
12694,4192,439,1,390.4
12695,4193,1433,7,497.11
12696,4193,1469,5,162.45
12697,4193,1056,8,432.12
12698,4193,550,6,218.45
12699,4194,362,5,166.35
12700,4194,923,6,344.68
12701,4194,596,10,131.86
12702,4194,962,6,237.61
12703,4194,1479,10,272.89
12704,4195,1124,1,58.99
12705,4195,150,8,19.72
12706,4195,104,9,129.6
12707,4195,1050,9,378.63
12708,4195,619,1,450.88
12709,4196,236,7,164.46
12710,4196,774,3,319.19
12711,4196,1390,2,198.36
12712,4196,1034,1,471.29
12713,4196,980,3,313.4
12714,4197,990,1,173.37
12715,4197,1284,6,267.3
12716,4197,650,10,404.44
12717,4197,182,4,406.07
12718,4197,1492,3,22.3
12719,4198,290,10,396.74
12720,4198,1211,3,50.25
12721,4198,1201,2,363.83
12722,4198,720,7,226.55
12723,4198,1469,5,30.62
12724,4199,187,9,459.14
12725,4199,1060,5,69.79
12726,4199,585,4,42.52
12727,4199,1253,1,404.8
12728,4200,19,8,199.81
12729,4200,342,6,297.9
12730,4200,1271,4,21.87
12731,4201,4,5,67.35
12732,4201,282,10,277.31
12733,4201,1272,7,315.17
12734,4202,1111,8,208.23
12735,4203,1108,10,47.6
12736,4203,423,6,86.24
12737,4204,923,5,90.11
12738,4205,789,7,102.29
12739,4206,409,10,350.08
12740,4206,874,5,131.77
12741,4206,1115,2,248.53
12742,4207,710,4,393.61
12743,4207,769,3,96.51
12744,4208,521,9,497.19
12745,4209,272,5,160.94
12746,4209,213,6,71.93
12747,4209,234,2,67.31
12748,4209,143,6,247.52
12749,4209,1481,4,439.95
12750,4210,284,7,377.42
12751,4210,512,7,385.72
12752,4210,453,3,27.73
12753,4210,1392,1,265.33
12754,4210,1365,9,23.09
12755,4211,150,4,214.42
12756,4211,755,5,241.51
12757,4211,197,7,422.4
12758,4212,969,9,170.4
12759,4212,514,1,392.82
12760,4212,837,7,483.42
12761,4213,1394,9,416.04
12762,4213,362,1,212.12
12763,4214,780,5,131.99
12764,4214,269,5,320.95
12765,4214,35,2,209.48
12766,4214,60,7,207.1
12767,4215,338,7,338.9
12768,4215,274,4,83.17
12769,4215,1493,2,81.67
12770,4215,658,5,141.26
12771,4215,1440,6,467.4
12772,4216,632,3,196.73
12773,4216,1042,4,339.26
12774,4216,464,5,409.34
12775,4216,83,5,359.43
12776,4216,440,10,284.74
12777,4217,1482,2,263.65
12778,4217,532,6,397.28
12779,4218,148,2,62.28
12780,4218,860,7,98.7
12781,4218,1019,2,107.08
12782,4218,1278,4,385.62
12783,4219,713,2,368.43
12784,4219,579,9,24.34
12785,4219,11,1,273.6
12786,4219,144,4,409.18
12787,4220,652,3,83.55
12788,4220,415,7,39.2
12789,4221,101,2,81.96
12790,4221,457,10,449.11
12791,4221,992,3,288.27
12792,4222,96,3,244.02
12793,4222,153,9,423.58
12794,4222,365,4,136.09
12795,4223,832,8,242.84
12796,4224,1237,5,334.41
12797,4224,933,7,212.69
12798,4225,85,2,231.35
12799,4226,875,8,25.29
12800,4226,781,3,145.3
12801,4226,1232,1,267.06
12802,4226,504,5,396.27
12803,4226,957,7,141.57
12804,4227,905,9,221.99
12805,4227,845,8,273.1
12806,4227,417,9,462.26
12807,4228,615,10,414.66
12808,4228,898,8,455.96
12809,4228,1109,10,237.55
12810,4228,87,4,33.53
12811,4228,1164,1,458.79
12812,4229,1203,7,462.65
12813,4230,1040,7,98.45
12814,4230,1382,3,215.12
12815,4230,353,2,265.08
12816,4230,598,7,32.06
12817,4230,1225,8,104.44
12818,4231,73,2,492.61
12819,4231,1045,10,403.98
12820,4231,644,1,109.85
12821,4231,493,5,361.28
12822,4231,330,7,147.73
12823,4232,526,1,136.97
12824,4232,639,10,395.67
12825,4232,565,6,313.45
12826,4232,1437,4,80.43
12827,4233,745,2,278.34
12828,4233,224,7,409.53
12829,4233,825,4,358.21
12830,4233,1150,7,417.28
12831,4233,480,1,467.11
12832,4234,470,10,358.16
12833,4235,1007,4,415.29
12834,4235,234,8,485.83
12835,4236,611,6,471.33
12836,4236,215,10,238.49
12837,4236,908,10,437.14
12838,4237,23,7,16.03
12839,4237,1391,5,396.31
12840,4237,130,3,171.74
12841,4237,1006,9,68.12
12842,4237,1170,10,33.5
12843,4238,1495,3,241.55
12844,4238,262,2,295.35
12845,4238,1078,10,303.01
12846,4238,630,5,432.39
12847,4239,1488,8,98.15
12848,4239,855,4,95.76
12849,4239,1394,2,447.48
12850,4239,713,4,378.78
12851,4239,894,7,462.41
12852,4240,1260,6,194.75
12853,4240,678,5,194.04
12854,4240,1044,1,290.74
12855,4240,1294,5,469.15
12856,4240,520,4,142.16
12857,4241,1331,1,371.78
12858,4242,213,6,283.77
12859,4242,932,1,408.03
12860,4242,916,8,339.95
12861,4242,15,10,404.34
12862,4243,1152,3,404.29
12863,4244,1279,6,437.87
12864,4244,1237,2,26.25
12865,4245,540,6,124.55
12866,4245,179,5,74.56
12867,4246,1208,4,447.59
12868,4247,515,4,468.12
12869,4247,1301,10,224.69
12870,4247,1049,6,123.06
12871,4247,265,4,84.63
12872,4247,1225,6,383.22
12873,4248,878,3,57.53
12874,4248,559,4,146.2
12875,4248,372,9,81.6
12876,4249,380,1,140.72
12877,4249,52,2,430.34
12878,4249,628,9,23.87
12879,4249,786,9,172.05
12880,4249,1436,8,25.11
12881,4250,567,7,398.21
12882,4250,374,10,403.12
12883,4250,1083,4,239.48
12884,4250,1082,2,136.98
12885,4250,1262,4,167.75
12886,4251,1,6,435.65
12887,4251,1000,9,239.48
12888,4252,1384,10,76.45
12889,4252,822,9,31.48
12890,4252,231,3,445.48
12891,4252,1289,3,482.0
12892,4252,1001,8,247.88
12893,4253,882,10,112.57
12894,4254,430,7,453.67
12895,4255,95,3,124.26
12896,4255,1281,10,53.48
12897,4256,859,1,406.2
12898,4256,908,3,277.09
12899,4256,645,5,295.86
12900,4257,52,8,344.7
12901,4257,641,2,383.51
12902,4257,28,7,433.97
12903,4257,853,9,109.65
12904,4258,1053,1,26.89
12905,4258,664,8,497.6
12906,4258,140,1,445.13
12907,4259,92,6,356.14
12908,4259,514,1,226.75
12909,4260,1258,8,486.12
12910,4261,580,1,108.27
12911,4261,1366,4,248.67
12912,4261,447,5,280.85
12913,4262,1049,5,18.28
12914,4262,1494,7,319.73
12915,4262,1470,2,471.97
12916,4262,450,3,344.1
12917,4262,87,7,77.56
12918,4263,1294,3,328.26
12919,4264,29,3,130.38
12920,4264,1051,1,121.54
12921,4265,1280,3,312.32
12922,4265,417,6,381.32
12923,4266,587,10,412.99
12924,4267,558,6,473.38
12925,4267,1424,6,185.28
12926,4267,286,10,468.43
12927,4268,486,8,98.27
12928,4268,1314,2,326.6
12929,4269,173,5,428.06
12930,4269,1098,2,68.7
12931,4269,475,10,421.99
12932,4269,248,6,101.1
12933,4270,785,8,261.59
12934,4271,1203,3,11.4
12935,4271,1290,5,326.69
12936,4271,1055,2,396.26
12937,4272,651,10,431.23
12938,4272,643,10,436.27
12939,4273,958,4,49.62
12940,4273,691,1,442.53
12941,4273,1081,5,173.26
12942,4273,646,3,312.73
12943,4273,237,10,364.35
12944,4274,1218,4,200.5
12945,4274,1056,8,381.43
12946,4274,99,7,446.65
12947,4274,892,1,408.12
12948,4274,1071,8,340.69
12949,4275,119,1,400.08
12950,4275,824,8,158.01
12951,4275,1013,7,356.25
12952,4275,784,4,402.05
12953,4275,95,7,472.63
12954,4276,1099,3,456.17
12955,4276,515,10,426.33
12956,4276,557,2,372.29
12957,4276,38,6,399.52
12958,4277,1067,10,331.64
12959,4277,1271,10,273.68
12960,4277,1095,1,230.46
12961,4278,1011,5,352.22
12962,4278,1385,5,14.28
12963,4278,1207,2,162.06
12964,4278,1345,5,247.29
12965,4278,238,3,105.83
12966,4279,39,8,286.23
12967,4280,552,3,451.03
12968,4280,442,9,398.37
12969,4280,907,8,195.58
12970,4280,336,4,251.83
12971,4281,446,5,232.53
12972,4281,1467,10,300.07
12973,4282,1480,6,462.25
12974,4282,961,10,261.85
12975,4282,290,7,469.25
12976,4283,769,9,371.63
12977,4284,730,2,376.26
12978,4284,807,5,106.3
12979,4285,687,2,92.59
12980,4285,442,9,196.81
12981,4286,1291,3,340.21
12982,4287,38,2,362.28
12983,4287,1196,4,106.2
12984,4287,65,1,154.21
12985,4287,1404,7,377.17
12986,4287,563,5,376.02
12987,4288,480,8,474.35
12988,4288,684,6,74.54
12989,4288,200,3,475.35
12990,4289,111,1,128.43
12991,4290,1252,1,182.57
12992,4290,163,9,13.11
12993,4290,1052,10,13.35
12994,4291,393,1,357.93
12995,4291,832,5,137.53
12996,4291,1428,1,126.64
12997,4292,1265,3,210.29
12998,4292,1416,2,260.78
12999,4293,1257,9,257.7
13000,4293,1076,2,198.27
13001,4293,136,7,14.38
13002,4294,678,3,491.36
13003,4294,790,1,19.14
13004,4295,916,4,313.57
13005,4295,386,4,419.17
13006,4296,117,2,360.32
13007,4296,143,6,59.65
13008,4296,175,9,244.93
13009,4297,1496,10,490.22
13010,4298,591,9,54.83
13011,4298,1453,10,340.24
13012,4299,1273,3,101.55
13013,4299,369,8,76.97
13014,4299,733,10,229.99
13015,4299,1162,1,209.66
13016,4300,1003,3,28.06
13017,4300,100,8,290.69
13018,4301,121,9,87.75
13019,4301,289,2,80.99
13020,4301,30,6,12.95
13021,4301,1157,7,20.93
13022,4301,1127,9,460.9
13023,4302,452,3,413.87
13024,4302,477,4,95.39
13025,4302,104,7,465.7
13026,4302,892,5,180.55
13027,4303,760,4,326.31
13028,4303,806,7,206.03
13029,4303,511,1,385.17
13030,4303,783,1,328.0
13031,4304,849,6,9.16
13032,4304,27,7,300.22
13033,4304,851,4,18.0
13034,4305,362,4,212.61
13035,4305,789,2,191.04
13036,4306,181,5,225.21
13037,4307,54,1,163.39
13038,4307,1440,1,342.35
13039,4307,836,2,484.96
13040,4307,937,3,462.26
13041,4308,1140,9,90.81
13042,4308,768,3,371.07
13043,4308,405,8,258.75
13044,4309,470,1,499.94
13045,4310,797,7,29.26
13046,4310,1427,2,313.9
13047,4310,688,2,448.95
13048,4311,1048,6,183.71
13049,4312,224,1,285.89
13050,4312,1154,5,379.33
13051,4313,1403,4,443.49
13052,4313,311,5,414.68
13053,4313,73,8,108.75
13054,4313,1479,3,427.37
13055,4313,538,8,266.25
13056,4314,1073,9,362.68
13057,4315,964,3,48.47
13058,4315,1075,1,261.74
13059,4315,502,2,244.63
13060,4315,1341,1,91.53
13061,4315,1107,10,174.93
13062,4316,652,5,495.2
13063,4316,1455,10,246.07
13064,4316,694,2,38.52
13065,4316,1341,6,211.74
13066,4316,32,1,192.13
13067,4317,934,6,253.69
13068,4317,608,7,440.63
13069,4318,323,7,109.36
13070,4318,171,5,86.93
13071,4318,597,2,478.37
13072,4319,767,9,183.36
13073,4320,442,8,157.95
13074,4320,535,8,488.5
13075,4321,459,5,214.55
13076,4322,995,2,235.28
13077,4322,1260,5,5.3
13078,4322,1261,8,415.56
13079,4323,144,7,34.06
13080,4323,757,4,411.09
13081,4323,459,6,427.34
13082,4323,911,8,176.74
13083,4323,1391,4,134.27
13084,4324,1298,1,93.17
13085,4324,181,6,123.12
13086,4324,691,8,114.73
13087,4324,460,2,482.8
13088,4324,404,3,178.17
13089,4325,453,3,41.7
13090,4325,82,3,51.49
13091,4325,1347,5,455.86
13092,4325,289,1,473.99
13093,4325,895,9,447.65
13094,4326,1274,5,346.44
13095,4327,664,1,191.98
13096,4328,594,4,109.79
13097,4329,688,10,457.18
13098,4329,1356,2,288.52
13099,4329,441,1,156.27
13100,4330,1243,8,83.12
13101,4330,265,8,371.57
13102,4331,1071,9,316.05
13103,4332,376,5,404.93
13104,4332,132,7,109.38
13105,4333,182,1,187.41
13106,4334,1101,4,115.88
13107,4334,235,3,203.97
13108,4334,306,10,322.4
13109,4334,426,6,391.2
13110,4335,1313,9,114.3
13111,4335,273,2,454.85
13112,4335,91,6,48.12
13113,4335,764,10,345.11
13114,4336,687,2,317.33
13115,4337,840,8,124.89
13116,4337,639,10,438.65
13117,4337,194,10,209.71
13118,4337,66,2,9.95
13119,4338,725,6,274.26
13120,4338,1221,6,407.4
13121,4338,771,8,257.68
13122,4338,149,1,267.65
13123,4339,1320,10,232.52
13124,4339,219,10,116.44
13125,4340,1455,8,411.39
13126,4340,455,1,479.16
13127,4341,1439,7,224.34
13128,4342,1396,2,117.86
13129,4342,1478,10,262.18
13130,4343,1239,2,474.77
13131,4344,394,8,115.18
13132,4344,952,10,71.14
13133,4344,314,5,357.92
13134,4345,813,8,221.36
13135,4345,1212,5,428.48
13136,4346,303,3,160.9
13137,4346,289,4,69.03
13138,4347,426,5,253.52
13139,4347,1242,8,314.12
13140,4348,270,3,304.65
13141,4348,1457,10,423.34
13142,4348,647,1,167.54
13143,4349,1255,7,202.06
13144,4349,226,6,320.94
13145,4349,511,9,498.68
13146,4349,719,4,248.41
13147,4349,1105,6,449.31
13148,4350,1314,2,354.5
13149,4351,631,3,259.18
13150,4351,651,9,31.56
13151,4351,1484,8,143.12
13152,4352,145,7,287.23
13153,4352,945,8,89.38
13154,4353,521,8,475.24
13155,4353,952,10,143.49
13156,4354,693,1,276.26
13157,4355,853,5,307.78
13158,4355,226,3,428.33
13159,4355,1347,7,498.77
13160,4356,1154,3,409.51
13161,4356,591,2,475.03
13162,4356,23,2,313.68
13163,4356,1150,6,398.17
13164,4356,1178,9,52.61
13165,4357,689,5,447.27
13166,4357,1070,2,6.04
13167,4357,972,5,348.4
13168,4357,849,7,199.19
13169,4357,688,4,290.35
13170,4358,902,1,482.11
13171,4358,330,1,97.65
13172,4358,747,10,258.2
13173,4359,200,10,255.88
13174,4359,667,2,419.93
13175,4359,285,9,373.41
13176,4360,1057,8,343.45
13177,4361,493,3,94.58
13178,4361,586,7,14.24
13179,4362,1322,7,138.57
13180,4362,452,9,160.69
13181,4362,207,6,129.48
13182,4362,429,5,245.09
13183,4363,998,1,441.52
13184,4363,553,5,242.22
13185,4363,256,8,28.1
13186,4363,1152,1,413.6
13187,4364,57,7,394.18
13188,4365,571,10,286.44
13189,4365,346,4,267.53
13190,4366,164,3,84.17
13191,4367,476,10,142.43
13192,4368,1176,8,244.84
13193,4369,424,4,392.26
13194,4369,947,4,186.58
13195,4369,533,10,53.33
13196,4369,474,3,5.27
13197,4369,116,4,57.49
13198,4370,8,1,161.3
13199,4370,1200,9,371.57
13200,4370,1402,1,343.71
13201,4370,645,8,272.86
13202,4370,1113,4,359.07
13203,4371,823,2,33.09
13204,4371,540,5,113.95
13205,4372,325,10,249.08
13206,4372,12,10,18.94
13207,4373,505,3,217.25
13208,4374,493,3,210.81
13209,4374,416,1,329.97
13210,4375,582,2,235.43
13211,4375,396,6,473.8
13212,4375,553,8,105.69
13213,4376,1141,8,25.55
13214,4376,94,2,338.34
13215,4377,227,10,46.99
13216,4377,1375,1,5.19
13217,4377,1255,4,317.2
13218,4377,1003,2,46.84
13219,4377,931,7,249.61
13220,4378,353,9,338.82
13221,4378,203,7,450.99
13222,4378,1085,6,348.22
13223,4378,197,10,43.72
13224,4378,893,2,121.53
13225,4379,903,9,243.41
13226,4379,647,5,346.67
13227,4379,181,6,466.12
13228,4379,648,2,138.06
13229,4379,1451,9,9.35
13230,4380,111,1,71.78
13231,4380,1257,1,248.79
13232,4380,664,7,248.06
13233,4380,1104,8,262.21
13234,4380,1326,10,473.94
13235,4381,39,3,28.04
13236,4381,499,9,207.69
13237,4381,437,5,280.16
13238,4381,1004,9,67.36
13239,4382,1273,3,474.59
13240,4382,282,4,479.91
13241,4382,828,10,179.42
13242,4382,1173,1,108.46
13243,4383,748,8,240.81
13244,4384,1279,4,96.18
13245,4384,297,7,494.64
13246,4385,1195,10,408.99
13247,4385,1414,4,65.84
13248,4385,762,5,495.54
13249,4385,541,1,216.94
13250,4385,395,3,401.27
13251,4386,283,2,76.39
13252,4386,409,7,439.05
13253,4387,130,10,268.41
13254,4387,214,5,170.72
13255,4387,187,5,52.82
13256,4388,1460,10,15.45
13257,4388,452,2,455.61
13258,4389,1299,2,278.94
13259,4389,691,3,412.91
13260,4390,63,1,178.38
13261,4390,252,10,455.41
13262,4390,452,2,130.07
13263,4391,1158,6,222.71
13264,4391,1473,1,65.66
13265,4391,1023,9,437.23
13266,4391,1433,6,270.66
13267,4392,776,7,497.37
13268,4392,429,5,428.62
13269,4392,62,2,235.38
13270,4393,186,7,359.99
13271,4394,196,8,180.82
13272,4394,1412,9,430.77
13273,4395,1123,2,299.81
13274,4395,664,3,470.42
13275,4395,440,9,203.71
13276,4395,548,10,331.55
13277,4396,357,4,494.32
13278,4396,1365,3,22.96
13279,4396,1226,6,396.27
13280,4396,570,2,244.19
13281,4397,1323,5,271.91
13282,4397,694,3,431.31
13283,4398,860,10,268.23
13284,4399,35,6,111.66
13285,4399,500,9,79.47
13286,4399,1233,5,230.63
13287,4400,1392,9,157.77
13288,4400,924,5,284.72
13289,4401,449,5,410.27
13290,4401,135,6,408.14
13291,4401,965,2,320.31
13292,4401,601,3,199.17
13293,4402,1030,6,37.1
13294,4403,1030,10,373.54
13295,4403,1001,9,75.98
13296,4403,1005,8,245.42
13297,4403,1016,7,378.03
13298,4403,874,1,141.42
13299,4404,560,5,213.77
13300,4405,1498,2,196.37
13301,4405,1205,3,124.42
13302,4406,689,9,288.87
13303,4406,1389,5,409.73
13304,4406,1318,5,272.77
13305,4406,1327,6,365.76
13306,4407,373,7,86.56
13307,4407,47,10,407.27
13308,4407,1496,4,475.72
13309,4408,144,2,134.75
13310,4408,952,8,319.95
13311,4409,1172,7,486.8
13312,4409,337,3,243.26
13313,4409,674,7,130.04
